ID,Product,Time
541709,MTG,9/2/2015
541709,SVG,9/2/2015
541730,ATM,11/21/2015
541730,CCRD,4/17/2016
541730,CKING,11/21/2015
541875,CKING,11/21/2015
541875,SVG,11/21/2015
542143,ATM,12/1/2015
542143,CKING,12/1/2015
542143,HMEQLC,4/12/2016
542143,SVG,4/12/2016
542144,ATM,4/12/2016
542144,CKING,12/1/2015
542144,HMEQLC,12/1/2015
542144,MTG,12/1/2015
542144,SVG,12/1/2015
542149,SVG,12/1/2015
542173,ATM,12/1/2015
542173,AUTO,12/1/2015
542173,CKING,4/12/2016
542173,SVG,4/12/2016
542254,CKCRD,4/12/2016
542254,CKING,12/1/2015
542254,SVG,12/1/2015
542338,CD,12/1/2015
542338,CKING,12/1/2015
542338,MTG,4/12/2016
542338,SVG,4/12/2016
542378,CD,12/1/2015
542415,CKCRD,12/1/2015
542415,CKING,12/1/2015
542458,ATM,12/1/2015
542458,CD,12/1/2015
542458,CKING,4/12/2016
542458,SVG,4/12/2016
542477,SVG,4/12/2016
542483,CD,4/12/2016
542483,CKING,5/10/2016
542483,MMDA,5/10/2016
542483,SVG,5/10/2016
542483,TRUST,5/10/2016
542532,ATM,5/10/2016
542532,CKING,5/10/2016
542532,MMDA,10/3/2014
542532,SVG,10/3/2014
542549,ATM,10/3/2014
542549,CKING,10/3/2014
542549,IRA,10/3/2014
542567,ATM,11/22/2014
542567,CKING,11/22/2014
542567,MTG,11/27/2015
542567,SVG,11/27/2015
542789,ATM,11/27/2015
542789,CD,11/27/2015
542789,CKING,3/30/2016
542789,HMEQLC,10/3/2014
542789,MTG,10/3/2014
542866,CKING,10/3/2014
542866,MMDA,11/22/2014
542955,CKING,11/22/2014
542955,MMDA,11/27/2015
542955,SVG,3/30/2016
542972,CD,10/3/2014
542972,CKING,10/3/2014
542972,SVG,10/3/2014
542976,CCRD,10/3/2014
542984,CD,10/3/2014
542984,CKING,11/22/2014
542995,CD,11/22/2014
542995,CKING,11/22/2014
543037,ATM,3/30/2016
543037,CCRD,3/30/2016
543037,CKING,10/3/2014
543037,HMEQLC,11/22/2014
543037,SVG,11/22/2014
543410,CCRD,11/22/2014
543410,CKING,11/27/2015
543410,SVG,8/6/2015
543432,SVG,4/29/2015
543520,ATM,4/29/2015
543520,CKING,4/29/2015
543520,PLOAN,4/29/2015
543520,SVG,4/29/2015
543563,ATM,8/6/2016
543563,CKING,8/6/2016
543563,MTG,8/6/2016
543729,ATM,8/6/2016
543729,CKING,10/3/2014
543729,HMEQLC,10/3/2014
543729,SVG,10/3/2014
543730,CCRD,10/3/2014
543730,CKCRD,10/3/2014
543730,CKING,10/3/2014
543730,MTG,10/22/2015
544056,CKING,10/22/2015
544056,MMDA,10/22/2015
544056,SVG,8/6/2016
544056,TRUST,8/6/2016
544059,CD,8/6/2016
544059,SVG,8/6/2016
544072,CCRD,8/6/2016
544072,CKCRD,8/6/2016
544072,CKING,1/25/2015
544072,HMEQLC,10/22/2015
544072,IRA,10/22/2015
544072,MMDA,10/22/2015
544072,SVG,10/22/2015
544072,TRUST,10/22/2015
544085,CKING,10/22/2015
544085,HMEQLC,8/6/2016
544130,CKCRD,8/6/2016
544130,CKING,8/6/2016
544130,SVG,10/3/2014
544132,CCRD,10/3/2014
544221,ATM,10/3/2014
544221,CD,10/3/2014
544221,CKING,5/10/2015
544258,CD,5/10/2015
544258,CKING,10/22/2015
544293,CD,10/22/2015
544294,CKING,8/6/2016
544294,IRA,8/6/2016
544294,MMDA,8/6/2016
544380,CKING,10/3/2014
544380,SVG,10/3/2014
544397,ATM,3/9/2015
544397,CD,5/10/2015
544397,CKING,5/10/2015
544397,HMEQLC,5/10/2015
544397,SVG,10/22/2015
544415,ATM,10/22/2015
544415,AUTO,10/22/2015
544415,CCRD,10/22/2015
544415,CKING,3/8/2016
544415,IRA,3/8/2016
544415,MTG,3/8/2016
544415,PLOAN,3/8/2016
544415,SVG,3/8/2016
544469,SVG,3/8/2016
544529,ATM,3/8/2016
544529,CKING,3/8/2016
544529,MTG,3/8/2016
544546,ATM,3/8/2016
544546,CKING,3/8/2016
544582,ATM,3/8/2016
544582,CKING,3/8/2016
544582,MTG,3/8/2016
544582,SVG,3/8/2016
544671,CKING,3/8/2016
544671,SVG,3/8/2016
544689,ATM,3/8/2016
544689,CKING,3/8/2016
544689,SVG,3/17/2015
544817,CD,3/17/2015
544817,CKING,3/17/2015
544874,ATM,3/17/2015
544874,CD,3/17/2015
544874,CKING,3/17/2015
544874,MMDA,3/17/2015
544874,SVG,3/17/2015
544930,AUTO,4/2/2015
544930,CCRD,9/12/2014
544930,CD,9/12/2014
544930,CKCRD,9/12/2014
544930,CKING,9/12/2014
544930,HMEQLC,9/12/2014
544930,MTG,9/12/2014
544930,SVG,9/12/2014
544941,CD,9/12/2014
544941,CKING,9/12/2014
544941,MMDA,5/14/2015
544941,SVG,5/14/2015
545007,ATM,5/14/2015
545007,AUTO,9/3/2015
545007,CKING,9/3/2015
545007,SVG,9/3/2015
545010,CD,3/19/2016
545010,CKING,9/12/2014
545010,SVG,9/12/2014
545115,ATM,9/12/2014
545158,AUTO,9/12/2014
545158,MMDA,9/12/2014
545321,CKCRD,9/12/2014
545321,CKING,9/12/2014
545321,SVG,2/27/2015
545335,ATM,2/27/2015
545335,CCRD,2/27/2015
545335,CD,2/27/2015
545335,CKING,5/14/2015
545335,MTG,5/14/2015
545479,CD,5/14/2015
545479,CKING,5/14/2015
545479,MMDA,5/14/2015
545485,ATM,9/3/2015
545485,CKING,9/3/2015
545604,CD,3/19/2016
545604,CKING,9/12/2014
545604,MMDA,9/12/2014
545604,SVG,9/12/2014
545643,AUTO,9/12/2014
545667,SVG,9/12/2014
545738,ATM,9/12/2014
545738,SVG,9/12/2014
545870,ATM,9/12/2014
545870,CKING,2/27/2015
545870,MMDA,2/27/2015
545870,MTG,2/27/2015
545870,SVG,2/27/2015
545870,TRUST,5/14/2015
545872,ATM,5/14/2015
545872,CKING,9/3/2015
545872,SVG,9/3/2015
546048,ATM,9/3/2015
546048,CKING,9/3/2015
546048,SVG,9/3/2015
546094,ATM,9/3/2015
546094,CKING,9/12/2014
546094,HMEQLC,9/12/2014
546094,SVG,9/12/2014
546178,ATM,9/12/2014
546186,ATM,9/12/2014
546186,AUTO,9/12/2014
546186,CKING,9/12/2014
546186,SVG,9/12/2014
546208,CD,9/12/2014
546208,CKING,9/12/2014
546218,ATM,9/12/2014
546218,AUTO,9/12/2014
546218,SVG,9/12/2014
546264,ATM,2/27/2015
546264,CCRD,2/27/2015
546264,CKING,2/27/2015
546264,HMEQLC,5/14/2015
546264,SVG,5/14/2015
546335,AUTO,5/14/2015
546335,MMDA,5/14/2015
546335,SVG,5/14/2015
546353,CKING,9/3/2015
546353,MMDA,9/3/2015
546353,TRUST,3/19/2016
546423,IRA,1/6/2016
546518,IRA,1/6/2016
546540,CKING,3/10/2016
546577,CKCRD,3/10/2016
546577,CKING,3/10/2016
546577,SVG,3/10/2016
546613,CKING,3/10/2016
546613,SVG,1/6/2016
546617,ATM,1/6/2016
546617,CD,1/6/2016
546617,CKING,1/6/2016
546617,SVG,3/10/2016
546624,CD,3/10/2016
546624,CKING,3/10/2016
546624,SVG,1/6/2016
546693,CD,1/6/2016
547017,CKING,1/6/2016
547017,IRA,1/6/2016
547017,SVG,1/6/2016
547042,MMDA,1/6/2016
547132,CD,3/10/2016
547132,CKING,1/6/2016
547132,IRA,1/6/2016
547132,MMDA,1/6/2016
547132,SVG,1/6/2016
547148,ATM,3/10/2016
547148,CKING,3/10/2016
547148,SVG,6/18/2015
547162,ATM,6/18/2015
547162,CKING,9/22/2014
547162,MMDA,4/6/2015
547162,SVG,5/1/2015
547219,CCRD,5/1/2015
547226,CKCRD,4/6/2015
547226,CKING,4/6/2015
547226,MMDA,4/6/2015
547314,AUTO,4/6/2015
547369,CD,4/6/2015
547369,CKING,5/1/2015
547369,IRA,5/1/2015
547372,ATM,5/6/2015
547372,CKING,5/6/2015
547372,MMDA,4/6/2015
547372,SVG,4/6/2015
547534,ATM,4/6/2015
547534,CCRD,4/6/2015
547534,CKING,4/6/2015
547534,HMEQLC,4/6/2015
547534,MTG,4/6/2015
547534,SVG,5/29/2016
547552,CD,4/6/2015
547552,CKING,4/6/2015
547552,IRA,4/6/2015
547552,SVG,5/29/2016
547565,SVG,1/27/2015
547681,CKING,1/27/2015
547681,MTG,1/27/2015
547716,MMDA,6/10/2015
547745,ATM,6/10/2015
547745,CKING,6/10/2015
547745,SVG,12/31/2015
547780,CD,12/31/2015
547780,CKING,12/31/2015
547791,CKING,3/1/2016
547809,CD,6/10/2015
547809,SVG,6/10/2015
547952,CCRD,6/10/2015
547952,CKCRD,12/31/2015
547952,CKING,12/31/2015
547952,IRA,3/1/2016
547981,ATM,3/1/2016
547981,CKING,3/1/2016
547981,MMDA,3/1/2016
547981,SVG,6/10/2015
548000,CCRD,6/10/2015
548000,CKCRD,6/10/2015
548000,CKING,6/10/2015
548000,MMDA,6/10/2015
548000,SVG,12/31/2015
548156,CD,6/10/2015
548156,CKING,6/10/2015
548156,SVG,6/10/2015
548207,SVG,6/10/2015
548211,CKCRD,6/10/2015
548211,CKING,12/31/2015
548211,IRA,12/31/2015
548211,SVG,3/1/2016
548290,CCRD,3/1/2016
548290,CKING,3/1/2016
548290,HMEQLC,10/26/2015
548290,SVG,10/26/2015
548469,CD,10/26/2015
548469,CKING,10/26/2015
548469,MMDA,10/26/2015
548469,TRUST,10/26/2015
548505,ATM,10/26/2015
548505,CKING,10/26/2015
548505,MMDA,10/26/2015
548580,CKCRD,12/21/2015
548580,CKING,12/21/2015
548601,SVG,12/21/2015
548658,CKING,12/21/2015
548658,SVG,10/26/2015
548747,CCRD,10/26/2015
548747,CKING,10/26/2015
548747,HMEQLC,10/26/2015
548763,CCRD,10/26/2015
548763,CKCRD,12/21/2015
548763,CKING,12/21/2015
548763,SVG,10/26/2015
548873,ATM,10/26/2015
548873,CKING,10/26/2015
548873,MTG,10/26/2015
548895,CD,10/26/2015
548895,CKING,10/26/2015
548895,SVG,10/26/2015
548908,CCRD,10/26/2015
548908,CD,10/26/2015
548908,CKCRD,10/26/2015
548908,CKING,10/26/2015
548908,MMDA,10/26/2015
548908,SVG,10/26/2015
548992,SVG,10/26/2015
549049,ATM,10/26/2015
549049,CKING,12/21/2015
549165,CD,3/22/2016
549165,CKCRD,3/22/2016
549165,CKING,3/22/2016
549165,MMDA,3/22/2016
549165,SVG,3/22/2016
549194,ATM,3/22/2016
549194,CKING,3/22/2016
549213,MMDA,3/22/2016
549235,ATM,3/22/2016
549235,CKING,3/29/2016
549235,SVG,3/29/2016
549270,AUTO,8/10/2016
549270,CKING,8/10/2016
549270,SVG,8/25/2016
549272,ATM,8/25/2016
549272,CKING,9/21/2014
549272,MMDA,9/21/2014
549337,AUTO,9/21/2014
549337,CD,9/21/2014
549337,CKING,10/4/2014
549532,CD,10/4/2014
549532,CKING,10/4/2014
549532,MMDA,10/4/2014
549532,SVG,10/4/2014
549541,AUTO,10/4/2014
549541,CKING,10/4/2014
549541,SVG,10/4/2014
549639,ATM,10/4/2014
549639,CKING,10/7/2014
549639,SVG,10/7/2014
549730,ATM,10/7/2014
549730,CD,10/7/2014
549730,CKING,10/12/2014
549730,HMEQLC,10/18/2014
549730,MMDA,10/18/2014
549730,SVG,10/21/2014
549730,TRUST,10/21/2014
549754,CCRD,10/21/2014
549754,CKCRD,10/21/2014
549754,CKING,10/21/2014
549754,MMDA,10/21/2014
549763,ATM,10/23/2014
549763,CKING,10/23/2014
549763,MTG,10/23/2014
549821,SVG,10/23/2014
549894,CCRD,10/23/2014
549894,CD,10/23/2014
549894,CKCRD,10/23/2014
549894,CKING,10/23/2014
549894,IRA,11/1/2014
549894,SVG,11/1/2014
549927,CD,11/1/2014
549927,CKING,11/7/2014
549927,SVG,11/13/2014
549927,TRUST,11/28/2014
549963,AUTO,11/28/2014
549963,CKCRD,11/28/2014
549963,CKING,11/28/2014
549963,SVG,12/9/2014
550001,ATM,12/9/2014
550001,CKING,12/9/2014
550001,SVG,12/9/2014
550019,ATM,12/9/2014
550019,AUTO,12/9/2014
550019,CKING,12/9/2014
550019,SVG,12/9/2014
550076,CCRD,12/9/2014
550076,CD,12/9/2014
550076,CKING,12/9/2014
550076,SVG,12/9/2014
550076,TRUST,12/9/2014
550117,ATM,12/14/2014
550117,CKING,12/14/2014
550117,MMDA,12/14/2014
550117,SVG,12/20/2014
550118,ATM,12/20/2014
550118,CKING,12/20/2014
550118,MTG,12/20/2014
550118,SVG,12/20/2014
550121,CD,12/20/2014
550121,CKING,12/20/2014
550121,SVG,12/20/2014
550157,CKCRD,12/20/2014
550157,CKING,12/20/2014
550157,SVG,12/20/2014
550169,CKING,12/20/2014
550169,IRA,12/20/2014
550169,SVG,12/20/2014
550238,CKING,12/20/2014
550367,CKING,12/20/2014
550367,MMDA,12/20/2014
550367,SVG,12/20/2014
550368,CD,12/20/2014
550369,CD,12/20/2014
550369,CKING,12/20/2014
550369,IRA,12/20/2014
550369,MMDA,12/20/2014
550421,ATM,12/27/2014
550421,AUTO,12/27/2014
550421,CCRD,1/6/2015
550421,CKING,1/6/2015
550460,CD,1/6/2015
550460,CKING,1/6/2015
550460,SVG,1/6/2015
550508,ATM,1/6/2015
550508,AUTO,1/6/2015
550508,CKING,1/6/2015
550508,MTG,1/6/2015
550508,SVG,1/6/2015
550659,MMDA,1/6/2015
550796,CCRD,1/6/2015
550796,CKCRD,1/6/2015
550796,CKING,1/6/2015
550796,SVG,1/8/2015
550812,MMDA,1/8/2015
550850,ATM,1/8/2015
550850,CKING,1/8/2015
550850,MMDA,1/8/2015
550850,SVG,1/8/2015
550984,ATM,1/8/2015
550984,CKING,1/8/2015
550984,MTG,1/8/2015
551002,ATM,1/8/2015
551002,CCRD,1/8/2015
551002,CD,1/8/2015
551002,CKING,1/13/2015
551002,HMEQLC,1/13/2015
551002,IRA,1/13/2015
551002,SVG,1/13/2015
551002,TRUST,1/13/2015
551108,SVG,1/13/2015
551162,ATM,1/13/2015
551162,AUTO,1/13/2015
551162,CKING,1/13/2015
551162,SVG,1/13/2015
551163,CKING,1/13/2015
551163,SVG,1/17/2015
551167,CKCRD,1/17/2015
551167,CKING,1/17/2015
551167,SVG,1/17/2015
551221,CD,1/18/2015
551221,CKCRD,1/18/2015
551221,CKING,1/18/2015
551221,TRUST,1/18/2015
551378,CCRD,1/18/2015
551378,IRA,1/18/2015
551409,SVG,1/18/2015
551427,AUTO,1/18/2015
551495,ATM,1/18/2015
551536,CKING,1/18/2015
551536,SVG,1/18/2015
551555,ATM,1/18/2015
551555,CKING,1/18/2015
551555,MMDA,1/18/2015
551555,SVG,1/18/2015
551651,ATM,1/18/2015
551698,ATM,1/18/2015
551698,CKING,1/24/2015
551698,IRA,1/24/2015
551698,SVG,1/24/2015
551736,CKING,1/24/2015
551917,AUTO,1/24/2015
551917,CKING,1/24/2015
551917,PLOAN,2/8/2015
551970,CKING,2/8/2015
551970,SVG,2/8/2015
551974,CCRD,2/8/2015
551974,CD,2/8/2015
551974,CKCRD,2/8/2015
551974,CKING,2/8/2015
551974,HMEQLC,2/8/2015
551974,IRA,2/8/2015
551974,SVG,2/8/2015
551994,ATM,2/8/2015
551994,CKING,2/8/2015
551994,SVG,2/13/2015
552024,ATM,2/13/2015
552024,CCRD,2/13/2015
552024,CKING,2/13/2015
552024,HMEQLC,2/13/2015
552024,IRA,2/13/2015
552167,ATM,2/13/2015
552167,CKING,2/15/2015
552238,CD,2/15/2015
552238,CKING,2/15/2015
552238,HMEQLC,3/3/2015
552238,MTG,3/3/2015
552238,SVG,3/3/2015
552256,ATM,3/3/2015
552256,CKING,3/8/2015
552256,MMDA,3/8/2015
552256,SVG,3/8/2015
552283,CD,3/8/2015
552283,CKING,3/8/2015
552283,MMDA,3/8/2015
552287,ATM,3/16/2015
552287,CKING,3/16/2015
552287,SVG,3/23/2015
552312,ATM,3/23/2015
552312,CCRD,3/23/2015
552312,CKING,3/23/2015
552312,MTG,3/23/2015
552312,SVG,3/23/2015
552392,ATM,3/23/2015
552392,CD,3/23/2015
552392,CKING,4/5/2015
552392,SVG,4/5/2015
552399,CKING,4/5/2015
552441,CD,4/8/2015
552441,MMDA,4/12/2015
552585,IRA,4/12/2015
552651,CKING,4/12/2015
552708,CKCRD,4/12/2015
552708,CKING,4/12/2015
552708,HMEQLC,4/12/2015
552720,ATM,4/12/2015
552720,CKING,4/12/2015
552732,ATM,4/12/2015
552732,CKING,4/12/2015
552857,ATM,4/12/2015
552857,CKING,4/12/2015
552857,MMDA,4/12/2015
552927,ATM,4/12/2015
552927,CKING,4/12/2015
552927,HMEQLC,4/23/2015
552927,IRA,4/23/2015
552997,CKING,6/2/2015
552997,HMEQLC,6/8/2015
552997,IRA,6/8/2015
552997,MMDA,6/8/2015
553045,ATM,6/12/2015
553045,CKING,6/12/2015
553045,SVG,6/12/2015
553046,CKING,6/12/2015
553088,CD,6/12/2015
553088,CKING,6/12/2015
553088,MMDA,6/12/2015
553088,SVG,6/12/2015
553106,ATM,6/28/2015
553106,CKING,6/28/2015
553106,SVG,6/28/2015
553130,CKING,6/28/2015
553130,SVG,7/12/2015
553504,CKING,7/12/2015
553504,MMDA,7/12/2015
553535,CKING,7/12/2015
553535,SVG,7/12/2015
553540,CD,7/12/2015
553540,CKING,7/12/2015
553540,IRA,7/12/2015
553540,SVG,7/21/2015
553577,CCRD,8/7/2015
553577,CKCRD,8/7/2015
553577,CKING,8/7/2015
553577,MMDA,8/7/2015
553674,CCRD,8/17/2015
553674,CKING,8/28/2015
553674,MMDA,8/28/2015
553674,MTG,8/28/2015
553674,TRUST,8/28/2015
553776,ATM,8/28/2015
553776,CKING,8/28/2015
553776,HMEQLC,8/28/2015
553776,MMDA,9/5/2015
553776,TRUST,9/5/2015
553793,ATM,9/5/2015
553793,CKING,9/5/2015
553793,MMDA,9/5/2015
553904,CD,9/7/2015
553981,ATM,9/7/2015
553981,CKING,9/7/2015
553981,MMDA,9/16/2015
553984,ATM,9/27/2015
553984,CKING,9/27/2015
553984,SVG,10/5/2015
553993,ATM,10/5/2015
553993,CKING,10/14/2015
553993,HMEQLC,10/14/2015
553993,SVG,10/18/2015
554171,ATM,10/18/2015
554171,CCRD,10/18/2015
554171,CKING,10/18/2015
554171,HMEQLC,10/18/2015
554171,SVG,10/18/2015
554197,ATM,10/18/2015
554197,CCRD,10/18/2015
554197,CKING,10/18/2015
554197,SVG,10/19/2015
554233,CD,10/19/2015
554233,CKING,10/19/2015
554233,MMDA,10/19/2015
554233,SVG,12/31/2015
554235,IRA,12/31/2015
554262,CKING,12/31/2015
554262,MMDA,12/31/2015
554308,CKING,12/31/2015
554320,CCRD,12/31/2015
554320,CKCRD,12/31/2015
554320,CKING,12/31/2015
554320,HMEQLC,12/31/2015
554320,MMDA,1/4/2016
554331,CKING,1/4/2016
554331,IRA,1/10/2016
554331,SVG,1/24/2016
554336,ATM,1/24/2016
554336,CKING,1/24/2016
554336,HMEQLC,1/24/2016
554336,SVG,1/24/2016
554408,CD,1/24/2016
554408,CKING,1/24/2016
554408,SVG,1/24/2016
554419,ATM,1/24/2016
554419,AUTO,1/24/2016
554419,CKING,1/25/2016
554419,HMEQLC,2/15/2016
554419,SVG,2/15/2016
554544,CKCRD,2/15/2016
554544,CKING,2/15/2016
554544,SVG,2/15/2016
554625,AUTO,2/15/2016
554625,CCRD,2/15/2016
554625,CD,2/15/2016
554625,CKCRD,2/15/2016
554625,CKING,2/15/2016
554625,HMEQLC,2/15/2016
554625,IRA,2/17/2016
554625,MMDA,2/17/2016
554625,SVG,2/17/2016
554625,TRUST,3/18/2016
554678,CKING,3/18/2016
554678,SVG,3/28/2016
554726,CKING,5/9/2016
554726,SVG,5/10/2016
554731,CKCRD,5/11/2016
554731,CKING,5/11/2016
554731,SVG,5/11/2016
554742,CCRD,5/11/2016
554742,CKCRD,5/19/2016
554742,CKING,5/19/2016
554742,MMDA,5/19/2016
554742,SVG,5/19/2016
554907,ATM,5/19/2016
554907,CCRD,5/19/2016
554907,CKING,5/19/2016
554907,SVG,5/19/2016
554934,SVG,5/20/2016
554951,ATM,5/20/2016
554951,CKING,5/20/2016
554990,ATM,5/20/2016
554990,CKING,5/20/2016
554990,SVG,6/1/2016
555197,CD,6/1/2016
555197,SVG,6/1/2016
555359,CCRD,6/1/2016
555359,CKCRD,6/1/2016
555359,CKING,6/1/2016
555359,HMEQLC,6/3/2016
555359,MTG,6/3/2016
555359,SVG,6/9/2016
555403,AUTO,6/9/2016
555403,CKING,6/17/2016
555403,IRA,6/22/2016
555532,CKING,6/22/2016
555532,SVG,6/22/2016
555571,CKING,6/22/2016
555571,SVG,6/22/2016
555653,CCRD,7/1/2016
555653,CD,7/1/2016
555653,CKING,7/1/2016
555653,SVG,7/1/2016
555686,SVG,7/1/2016
555858,CKCRD,7/1/2016
555858,CKING,7/1/2016
555897,ATM,7/18/2016
555897,CKING,7/24/2016
555897,HMEQLC,8/4/2016
555897,SVG,8/4/2016
555921,CCRD,8/7/2016
555921,CKCRD,8/7/2016
555921,CKING,8/7/2016
555921,HMEQLC,8/7/2016
555921,SVG,8/7/2016
555952,ATM,8/10/2016
555952,CKING,8/25/2016
555952,SVG,9/21/2014
556016,CKING,9/21/2014
556045,ATM,9/21/2014
556045,CKING,9/21/2014
556045,SVG,10/4/2014
556049,CD,10/4/2014
556049,CKING,10/4/2014
556049,IRA,10/4/2014
556049,SVG,10/4/2014
556272,ATM,10/4/2014
556272,CKING,10/4/2014
556272,HMEQLC,10/4/2014
556272,MMDA,10/4/2014
556377,SVG,10/4/2014
556449,ATM,10/7/2014
556449,CKING,10/7/2014
556470,CKING,10/7/2014
556470,MTG,10/12/2014
556474,ATM,10/18/2014
556474,AUTO,10/18/2014
556474,CKING,10/18/2014
556474,SVG,10/18/2014
556594,CD,10/21/2014
556594,CKING,10/21/2014
556594,MMDA,10/21/2014
556610,CCRD,10/21/2014
556610,CKCRD,10/23/2014
556610,CKING,10/23/2014
556610,MMDA,10/23/2014
556619,ATM,10/23/2014
556619,CKING,10/23/2014
556716,CD,10/23/2014
556716,CKING,10/23/2014
556716,SVG,10/23/2014
556719,ATM,11/1/2014
556719,CCRD,11/1/2014
556719,CKING,11/1/2014
556719,SVG,11/1/2014
556734,CKCRD,11/1/2014
556734,CKING,11/7/2014
556734,HMEQLC,11/7/2014
556734,SVG,11/7/2014
556744,CD,11/7/2014
556744,CKING,11/7/2014
556744,SVG,11/7/2014
556766,CCRD,11/13/2014
556766,CKCRD,11/13/2014
556766,CKING,11/13/2014
556766,SVG,11/13/2014
556867,CKCRD,11/13/2014
556867,CKING,11/28/2014
556867,SVG,11/28/2014
556880,CKING,11/28/2014
556880,MMDA,11/28/2014
556880,TRUST,11/28/2014
556890,CKING,11/28/2014
556945,CD,12/9/2014
556945,CKING,12/9/2014
557030,CKING,12/9/2014
557030,MTG,12/9/2014
557030,SVG,12/9/2014
557033,ATM,12/9/2014
557033,CKING,12/9/2014
557033,HMEQLC,12/9/2014
557033,SVG,12/9/2014
557103,ATM,12/14/2014
557103,CKING,12/20/2014
557103,SVG,12/20/2014
557157,CKCRD,12/20/2014
557157,CKING,12/20/2014
557269,ATM,12/20/2014
557269,CCRD,12/20/2014
557269,CKING,12/20/2014
557269,HMEQLC,12/20/2014
557269,MTG,12/27/2014
557287,CKING,12/27/2014
557287,SVG,12/27/2014
557357,AUTO,12/27/2014
557357,CKING,12/27/2014
557357,MTG,1/6/2015
557357,SVG,1/6/2015
557387,CD,1/6/2015
557387,CKING,1/6/2015
557404,SVG,1/6/2015
557530,ATM,1/6/2015
557530,CKING,1/6/2015
557530,HMEQLC,1/6/2015
557792,CKCRD,1/6/2015
557792,CKING,1/6/2015
557792,HMEQLC,1/6/2015
557792,MMDA,1/6/2015
557792,SVG,1/8/2015
557792,TRUST,1/8/2015
558059,ATM,1/8/2015
558059,CKING,1/8/2015
558059,SVG,1/8/2015
558180,CD,1/8/2015
558180,CKING,1/13/2015
558180,SVG,1/13/2015
558180,TRUST,1/13/2015
558236,CKING,1/13/2015
558236,MMDA,1/13/2015
558252,CCRD,1/13/2015
558252,CKCRD,1/13/2015
558252,CKING,1/13/2015
558252,HMEQLC,1/13/2015
558252,MTG,1/13/2015
558339,CKING,1/13/2015
558454,CKCRD,1/13/2015
558454,CKING,1/13/2015
558454,MMDA,1/13/2015
558454,TRUST,1/13/2015
558495,CKING,1/17/2015
558868,ATM,1/17/2015
558868,CKING,1/17/2015
558868,MTG,1/18/2015
558868,SVG,1/18/2015
558875,CKCRD,1/18/2015
558875,CKING,1/18/2015
558875,HMEQLC,1/18/2015
558875,SVG,1/18/2015
558876,ATM,1/18/2015
558876,CD,1/18/2015
558876,CKING,1/18/2015
558876,IRA,1/18/2015
558876,SVG,1/18/2015
559009,CKING,1/18/2015
559090,CCRD,1/18/2015
559090,CD,1/18/2015
559090,CKING,1/18/2015
559090,MMDA,1/18/2015
559090,SVG,1/18/2015
559090,TRUST,1/18/2015
559211,CD,1/18/2015
559211,CKING,1/24/2015
559211,SVG,1/24/2015
559323,CKING,1/24/2015
559323,SVG,1/24/2015
559395,CD,1/24/2015
559395,SVG,2/8/2015
559468,AUTO,2/8/2015
559482,ATM,2/8/2015
559482,CKING,2/8/2015
559482,HMEQLC,2/8/2015
559482,SVG,2/8/2015
559573,ATM,2/8/2015
559573,CD,2/8/2015
559573,CKING,2/13/2015
559694,AUTO,2/13/2015
559694,CKING,2/13/2015
559725,ATM,2/13/2015
559725,AUTO,2/13/2015
559725,CD,2/13/2015
559725,CKING,2/13/2015
559725,IRA,2/13/2015
559725,SVG,2/15/2015
559796,ATM,2/15/2015
559796,CKING,2/15/2015
559796,SVG,2/15/2015
559808,CD,2/15/2015
559808,CKING,2/15/2015
559808,IRA,2/15/2015
559808,MMDA,3/2/2015
559808,SVG,3/3/2015
559855,ATM,3/3/2015
559855,CKING,3/3/2015
559855,IRA,3/8/2015
559855,SVG,3/8/2015
559859,CD,3/8/2015
559859,CKING,3/8/2015
559859,SVG,3/8/2015
559879,CD,3/8/2015
559879,CKCRD,3/16/2015
559879,CKING,3/16/2015
559934,ATM,3/16/2015
559934,SVG,3/23/2015
559956,CKCRD,3/23/2015
559956,CKING,3/23/2015
559956,SVG,3/23/2015
559980,SVG,3/23/2015
560005,CD,4/5/2015
560005,CKING,4/5/2015
560005,SVG,4/5/2015
560022,ATM,4/5/2015
560022,CD,4/5/2015
560022,CKING,4/5/2015
560022,SVG,4/5/2015
560108,CKING,4/5/2015
560108,HMEQLC,4/5/2015
560230,CCRD,4/8/2015
560230,CKCRD,4/8/2015
560230,CKING,4/12/2015
560230,MMDA,4/12/2015
560420,MMDA,4/12/2015
560432,ATM,4/12/2015
560432,CCRD,4/12/2015
560432,CKING,4/12/2015
560432,MTG,4/12/2015
560598,AUTO,4/12/2015
560704,SVG,4/12/2015
560910,ATM,4/12/2015
560910,CKING,4/12/2015
560910,SVG,4/12/2015
560975,ATM,4/12/2015
560975,CD,4/12/2015
560975,CKING,4/23/2015
560975,SVG,4/23/2015
561011,CD,4/23/2015
561011,CKING,4/23/2015
561062,ATM,4/23/2015
561062,CKING,6/2/2015
561062,SVG,6/8/2015
561171,CKING,6/8/2015
561171,MMDA,6/12/2015
561321,CKING,6/12/2015
561329,AUTO,6/12/2015
561329,SVG,6/12/2015
561361,CD,6/12/2015
561361,CKING,6/28/2015
561361,SVG,6/28/2015
561443,CCRD,6/28/2015
561443,CD,6/28/2015
561443,CKING,7/12/2015
561443,IRA,7/12/2015
561443,MMDA,7/12/2015
561443,SVG,7/12/2015
561443,TRUST,7/12/2015
561477,ATM,7/21/2015
